text,label,split
kê_biên khối tài_sản hàng trăm tỷ cha_con ông trần_bắc_hà,5,train
xe biển xanh bỏ chạy tai_nạn thuộc đơn_vị bộ công_an,10,train
cán_bộ huyện cảnh_cáo nhận tiền cảm_ơn người dân,10,train
cá_mập đấm chảy_máu mũi giằng lưới ngư_dân,4,train
tình_yêu cổ_tích chàng trai brazil cô gái singapore,12,train
thế_giới 24 h ông trump chúc_mừng ông putin,8,train
sao việt muốn cắt tóc đi làm hết cách_ly,3,train
2 tàu cá_cháy lan thiêu rụi 3 căn nhà,10,train
chở bé gái 4 tuổi đi tìm bố chúc tết hiếp_dâm,6,train
trình_diễn giải_pháp công_nghệ mobifone ở smart_iot vn 2018,0,train
hamas khoe bí_quyết xuyên thủng rào_chắn tên_lửa israel,8,train
thành_phố vinh thay mới hàng trăm cây_xanh,10,train
hơn 123 000 học_viên vus nhận chứng_chỉ anh ngữ quốc_tế,2,train
sư_tử trở_thành trò tiêu_khiển lợn_rừng,4,train
4 quy_tắc sống_còn đôi đi phượt,1,train
cơ_quan điều_tra mời cựu cán_bộ đà_nẵng làm_việc,6,train
hoa_hậu đặng_thu_thảo ngọt_ngào thanh_hằng sexy,3,train
cách có_một_không_hai miễn nộp phạt vi_phạm giao_thông,8,train
sư_tử đực giận_dữ nhe nanh lao bổ nhiếp_ảnh gia,4,train
hotgirl_bình_dương lừa hơn 160 tỷ bán nhà bỏ trốn,6,train
dâu_rể hỏng ảnh cưới nhân_vật phá_đám,12,train
nữ tiến_sĩ việt tách chất tăng_cường sinh_lực cây_thuốc,4,train
huyết trắng bệnh,12,train
lý_do ông trump vợ tịch_thu điện_thoại,8,train
mua honda civic 2 0 at đi 80 000 km,11,train
hải_phòng nhấn_chìm thanh_hoá slna giúp hagl hưởng lợi,9,train
doanh_nghiệp tư_nhân hàng_đầu bàn cách chống suy_thoái,5,train
hoàng_thuỳ hoang_dại giữa núi đá cheo_leo bodysuits quyến_rũ,3,train
đi dập cháy anh lính cứu_hoả mất 3 con trong đám cháy khác,12,train
bộ nokia 8800 arte giá trăm triệu đồng dân_chơi sài_gòn,0,train
nhóm thanh_niên truy_sát 1 người tử_vong,6,train
nhóm người ôm trọn 3 5 tỷ đồng một viên đá thô xù_xì,12,train
real_madrid atletico cấm chuyển_nhượng đến năm 2018,9,train
hoàng_xuân_vinh thành chủ_đề nóng mạng 2 hc olympic,0,train
đặng_văn_lâm bất_lực muangthong vỡ_mộng c1 châu_á,9,train
bộ phim chờ đón màn_ảnh hoa ngữ tháng 12,3,train
hàng_không trung_quốc mở thêm hai đường_bay đến hà_nội,1,train
làm_việc 8h3 0 đưa con đi học chúng_tôi lang_thang đâu đến giờ làm,2,train
9x trúng jackpot hơn 70 tỷ đồng,5,train
người_mẫu 19 tuổi kendall_jenner táo_bạo ảnh nude,3,train
đắk_nông cách_ly một làng xuất_hiện bệnh bạch_hầu,7,train
hàng_loạt giám_đốc dự_án mất ghế chịu tiêu tiền,5,train
mai_phương đẹp mặn_mà 15 năm đăng_quang hoa_hậu,3,train
đậu_phộng gọi thần_dược 3 người tránh,7,train
2 nữ_sinh 10x làm mc đài vtv hình thanh_lịch đời_thường quyến_rũ,3,train
5 lựa_chọn laptop chơi game tốt nhất 2017,0,train
mỹ kêu_gọi chia_sẻ minh_bạch dữ_liệu nước sông mekong,8,train
sàn giao_dịch hứa đền 423 triệu usd nạn_nhân hack tiền ảo,0,train
người dùng hào_hứng trải_nghiệm lenovo phab_plus,0,train
tại_sao bánh_xe hình_tròn,4,train
viettel chung_kết cup_quốc gia,9,train
người thầy_thuốc khai_sinh dịch_vụ xét_nghiệm nhà medlatec,7,train
móng_giò lòng lợn tẩm ướp hoá_chất thành đặc_sản,5,train
siêu_mẫu gợi_cảm chuộng màu đen bầu_bí,3,train
vừa_mới sinh con tham_gia buôn_bán ma_tuý lào về việt_nam,6,train
siêu xe thể_thao ford gt 2017 đầu_tiên xuất_xưởng,11,train
hoãn toà triệu_tập thêm 2 nhân_chứng vụ án gian_lận thi_cử hà_giang,2,train
quốc_trường midu dự ra_mắt phim,3,train
alexis_sanchez hlv wenger muốn vắt kiệt_sức ozil,9,train
intel laptop uốn_dẻo trong hai năm,0,train
suzuki_swift 2021 giá 444 triệu đồng nâng_cấp,11,train
thêm doanh_nghiệp phạt phát_hành game phép,0,train
đặng_văn_lâm bất_lực muangthong thua trắng vòng 23 thai league,9,train
sách toán việt_nam phát_hành ở nước_ngoài,2,train
ông trần_quốc_tỏ làm thứ_trưởng bộ công_an,10,train
cô_dâu bỏ chú_rể đi người_tình giữa đám_cưới,12,train
bộ khoa_học lập_nghiệp đồng_nghĩa khởi_nghiệp,4,train
kim_jong_un sắp chức_danh mới,8,train
chính_phủ pháp thừa_nhận sai_lầm trong ứng_phó làn_sóng bạo_động áo vàng,8,train
kết_quả bóng_đá hôm_nay 18 2,9,train
5 thói_quen lười_biếng kéo_dài tuổi_thọ thêm 10 năm,7,train
hai khu dân_cư ở quảng_trị cách_ly,10,train
thủ_tướng malaysia chủ_tịch hđqt fpt trao_đổi về chuyển_đổi số,0,train
cô gái đám côn_đồ nhốt đánh chịu tiếp khách ở hà_nội,6,train
tiến về hải_phòng pico mở đại siêu_thị điện_máy,5,train
irina_shayk muốn tìm bạn trai mới,3,train
sài_gòn chia điểm siêu kịch_tính hải_phòng tuột chiến_thắng,9,train
mặt_trăng va_chạm trái_đất 65 tỷ năm,4,train
người việt muốn thanh_lý điện_thoại huawei lệnh cấm mỹ,0,train
lexus lập kỉ_lục về doanh_số trong năm 2019,11,train
loạt xe mercedes benz triệu_hồi lỗi hệ_thống phanh khẩn_cấp,11,train
học_ngôn ngữ anh sở_hữu chìa_khoá nghề_nghiệp toàn_cầu,2,train
không_gian sống từ_khoá thành_công,5,train
cô gái phú_thọ bày món đẹp khiến người_nhà nỡ ăn,12,train
căn_hộ hà_nội ngày một phòng đêm thành 3,12,train
người ai_cập cổ_đại đánh_giá phán_xét trái_tim người chết thế_nào,4,train
yadea g5 xe_máy điện dáng lạ,11,train
hàng trăm fan đến đón kim_soo_hyun xuất_ngũ,3,train
hậu_quả nghiêm_trọng thiếu tình_dục,7,train
chồng đâm vợ tự_vẫn nhà,6,train
trái_cây độc lạ tung dịp tết đinh_dậu,1,train
video cha_mẹ ngủ quên con bắt_cóc trắng_trợn ở ga tàu,8,train
giá đắt trả điệp_viên ăn cơm nhà_thờ ma hàng_xóm,8,train
cây cầu ngăn giữa hai màu_nước biển,4,train
thịt đông_lạnh liệu tốt,5,train
10 bãi biển tuyệt đẹp nguy_cơ biến mất,1,train
inter thu_hẹp cách_biệt juventus,9,train
kỳ nghỉ đáng sợ ở hong_kong khách tây gặp bão mangkhut,1,train
phẫu_thuật mắt bvđk medlatec nhẹ_nhàng đi nghỉ_dưỡng,7,train
việt_nam cuộc cách_mạng_công_nghiệp lần 4 nhân tài,2,train
doanh_nhân test iq tuyển vợ,12,train
thuý_vi tuyên_bố gây sốc,12,train
đức thử_nghiệm tàu_điện tự lái đầu_tiên thế_giới,4,train
khởi_tố tạm giam 2 tháng tài_xế đạp csgt xuống_đường,6,train
quận 3 tp hcm top khu_phố tuyệt_vời nhất thế_giới sao,1,train
phi_thanh_vân bật_mí cách tránh trộm vụ nhật_kim_anh cuỗm 5 tỷ,3,train
người đàn_ông mù thói_quen dùng điện_thoại ngủ,7,train
dan_díu nam_nữ 2 cán_bộ thanh_tra tỉnh quảng_trị kỷ_luật,10,train
ngưỡng_mộ hôn_nhân hạnh_phúc adam_sandler vợ,3,train
cách bảo_vệ sức_khoẻ gia_đình trong trạng_thái bình_thường mới,7,train
giới trẻ phố núi nô_nức check in vườn hoa hướng_dương ngoại_ô,1,train
xe cảnh_sát lật ngửa truy_đuổi ôtô chạy quá tốc_độ,11,train
10 điểm du_lịch hấp_dẫn nhất châu_âu 2016,1,train
cụ ông 92 tuổi hát bài tình_yêu bên giường_bệnh vợ,12,train
thi_đấu bế_tắc công_vinh đối_thủ ăn cùi_chỏ,9,train
6 11 h hen_niê khoe răng đẹp hà_anh làm phản_bội,3,train
hà_nội cướp_giật điện_thoại người nước_ngoài nhờ đường,6,train
cá_sấu há miệng bất_động hàng giờ nước dụ con mồi miệng,4,train
thủ_tướng israel hầu toà cáo_buộc tham_nhũng,8,train
nato tố liên_tục tập tấn_công tên_lửa nhằm nga,8,train
ai số_hoá kiệt_tác the_night_watch gần 50 tỷ pixel,0,train
kinh_hoàng đám rước trong lễ_hội ăn_chay thái_lan,1,train
mâu_thuẫn tình_cảm người đàn_ông đâm chết bạn gái tự_sát,6,train
hiểu đúng về màu tổng_hợp dùng trong thực_phẩm,7,train
cập_nhật dịch virus corona ngày 12 2 45 000 ca mắc 1 115 tử_vong,7,train
việt_nam tránh bảng tử_thần world_cup futsal 2016,9,train
qua_lào cứu_hộ đến giúp_đỡ người lào,10,train
khởi_tố cựu thiếu_tá công_an trong vụ gian_lận điểm thi sơn_la,6,train
cánh đồng muối trắng đông_hải,1,train
ba mẫu robot vận_động linh_hoạt công_ty mỹ,4,train
liên_hoan_phim việt_nam lần 21 tổ_chức đơn_điệu,3,train
6 lưu_ý về hành_xử đi máy_bay,1,train
phơi_áo crystal_palace arsenal gặp khó trong cuộc đua top 4,9,train
cãi nhau to bạn gái hành_khách khiến máy_bay quay đầu,1,train
giá vàng lao dốc mất mốc 33 triệu đồng lượng,5,train
chúc anh đài đẹp nức_tiếng trả nợ thay chồng 10 năm tổ_ấm_viên_mãn u50,3,train
giả gái mạng chơi game online lừa tiền trai,6,train
mẹo biến dụng_cụ làm_bếp mới,12,train
miranda_kerr thanh_lịch đầm trắng,3,train
google ra_mắt pixel 4 tối nay,0,train
vespa_sprint_s 150 giá 89 9 triệu đồng đối_thủ honda sh,11,train
phó thủ_tướng thăm bệnh_viện quân_y 175 nhân ngày thầy_thuốc việt_nam,7,train
làm thế_nào con tự chơi,12,train
novaland chi 2 800 tỷ ưu_đãi khách_hàng dịp kỷ_niệm thành_lập,5,train
rắn hai đầu hiếm bò lên_tay người đàn_ông ấn_độ,4,train
hà_nội fc cầm hoà đất singapore,9,train
chuyên_gia giải_mã hình_ảnh tàu_ngầm mới hé lộ triều_tiên,8,train
đám_cưới vàng người phụ_nữ hà_nội mắc ung_thư 25 năm,12,train
chính_phủ ấn_độ tuyên_bố mở khoá mọi iphone,0,train
hàng chục nhân_viên google tố chà_đạp quấy_rối tình_dục,0,train
lan_khuê thu_hút chú_ý nhiếp_ảnh gia,3,train
đáp_án tham_khảo môn hoá_học thi tốt_nghiệp thpt 2020 mã_đề 207,2,train
mỹ mở_rộng 2020 thay_đổi quy_định,9,train
buồn dự_luật hỗ_trợ doanh_nghiệp nhỏ,5,train
lại_văn_sâm vỡ oà huy_hoàng thắng cao_thủ nhật_bản ở siêu trí_tuệ,3,train
bộ sưu_tập áo_dài khát_vọng vươn xa hướng đến bảo_vệ môi_trường,12,train
chi_tiết lịch nghỉ lễ dịp quốc_khánh 2 9 học_sinh hà_nội,2,train
pagani_huayra siêu phẩm tốc_độ độc_nhất việt_nam,11,train
thủ_tướng làm chủ_tịch uỷ_ban quốc_gia về chính_phủ_điện_tử,10,train
nhà_thiết_kế xinh_đẹp tự_tử ở tuổi 37,3,train
giết người mới 14 tuổi toà đổ tội cha,6,train
giá xăng giảm mối đe_doạ xe hybrid,11,train
thu_nhập ngoài lương hlv park hang seo,9,train
ông trump tôi nói rút quân khỏi syria nhanh hay chậm,8,train
cận_vệ ông kim jong un loay_hoay đoàn tàu bọc thép lệch thảm_đỏ,8,train
hàn_quốc xây làng việt_nam ở quê hlv park,1,train
điều_tra về gian_lận hiệu_phó quy_hoạch hiệu_trưởng,6,train
về nhà đi con ngoại truyện thư ngoại_tình huệ yêu quốc cuồng_nhiệt,3,train
phá ổ bạc trong đám_tang ở tây_ninh,6,train
giải_pháp biến nước_tiểu thành phân_bón ở nhà_ga paris,4,train
88 thủ_khoa xuất_sắc ngủ quên chiến_thắng,2,train
sao quan_chức lẫn đại_gia việt mê lexus_lx 570,11,train
tục mùng 3 tết thầy dần mai_một,2,train
hiệu_trưởng trường nấu bữa ăn nghèo_nàn trẻ đình_chỉ,10,train
cá_sấu chật_vật tìm cách ăn xác lửng mật,4,train
trung_quốc cấp mẫu c o mới hàng trăm xe_hàng ùn ứ ở cửa_khẩu,5,train
nutifood tặng hơn 5 tỷ đồng tuyến đầu chống dịch,5,train
mẫu mpv hiện_nay tiêu tốn nhiên_liệu sao,11,train
nổ chùm 40 quả bóng bay trang_trí sinh_nhật người bỏng,7,train
nhà_thơ nguyễn_phan_hách qua_đời,3,train
mẹo tránh mệt_mỏi mùa đông,7,train
bài_học nhân_loại đại_dịch,7,train
sepp_blatter bất_ngờ từ_chức chủ_tịch fifa,9,train
sọ người la_mã cổ_đại lòng_sông thames,4,train
kinh_nghiệm cua ôtô giật,11,train
nữ_sinh đánh hội_đồng chê màu giày bạn,2,train
doanh_nghiệp thoát phiền nhờ hoá_đơn điện_tử,0,train
suzuki_ertiga mẫu xe thực_dụng đô_thị,11,train
bắt kẻ cưỡng_hiếp con gái người_tình đến mang thai,6,train
xe_đạp mạ vàng hơn 1 tỷ đồng đại_gia hà_nội,11,train
nhà_đầu_tư làm một cuộc suy_thoái,5,train
nhìn chiến_thắng giòn_giã thầy_trò pep_guardiola,9,train
bắt_giữ 27 con_bạc núp trong quán game bắn cá,6,train
vợ tôi kiên_quyết giành đặt tên con trai lý_do ngờ,12,train
giấc mơ đại_học y hà_nội nam_sinh 10 năm cõng bạn đến trường vụt tắt,2,train
khói độc ở nhà_máy dược tq 10 người thiệt_mạng,8,train
truy_tố đường_dây chăn_dắt tiếp_viên karaoke đi bán_dâm,6,train
ưu nhược_điểm lg optimus_g e975 samsung galaxy s3,0,train
đáp_án môn địa_lý mã_đề 303 319 kỳ thi thpt quốc_gia 2019,2,train
lập gia_đình ở tuổi 23,7,train
máy tập chạy giúp tạo điện_năng mỹ,4,train
bắt_buộc ở khách_sạn 5 sao 99 triệu đêm đời trúng số,1,train
hà_hồ nhắn phạm_hương giữ rụt_rè yêu em hạnh_phúc hơn chị,3,train
rs q8 suv mạnh nhất audi,11,train
kết_quả bóng_đá hôm_nay 13 1,9,train
tinh_thần cổ_vũ đội_tuyển cao tour sang dubai cháy hàng sớm,1,train
4 không_thể bỏ lỡ ở công_viên chủ_đề hàng_đầu việt_nam,12,train
ukraina khoe tự chế tên_lửa bắn xa hơn 1 000 km,8,train
setien không_thể đánh_giá messi bàn thắng,9,train
tiết_lộ quá_trình đàm_phán mỹ thuê đất 999 năm ở hong_kong tq,8,train
yahama honda ford toyota tc motor việt_nam tạm dừng sản_xuất,11,train
trúng đấu_giá biển số đẹp bán tặng,10,train
mv last_christmas phục_dựng,3,train
mc quyền linh bật_mí 5 tiêu_chuẩn lựa xế hộp chạy show,11,train
phố biển thắp sáng bằng năng_lượng mặt_trời gió,4,train
đức tạo điều_kiện giúp người việt nộp hồ_sơ thị_thực,8,train
đôi bạn 9x cậy két sắt lấy vàng bạc đi bán chơi game,6,train
lorenzo vera giữ đỉnh bảng dp world_tour_championship,9,train
chevrolet_vivant đời 2008 giá hơn 200 triệu mua,11,train
đắk_lắk kỷ_luật 3 trường_hợp sai_phạm trong kê_khai tài_sản,10,train
kim_loại lỏng chơi_đùa tay,4,train
quan_hệ đặc_biệt em_trai hoài_linh đàm_vĩnh_hưng,3,train
nuôi thú cưng đắt_giá thú chơi mới đại_gia,5,train
thua_oman phước lành tuyển thái_lan,9,train
chồng cắt_cổ trong nhà vợ hoảng_loạn kêu cứu,6,train
it đến trọng_tài quốc_tế jiu jitsu,9,train
ngớ_ngẩn khiến bạn giống một tay_lái môtô mới,11,train
hé lộ nhân_viên mật_vụ mỹ nhiễm covid 19,8,train
galaxy note9 bán_chạy hơn s9 chậm hơn note8 hàn_quốc,0,train
bác_sĩ australia cắt nhầm ruột bệnh_nhân ung_thư,7,train
chó dại cắn bé trai 12 tuổi tử_vong ngày khai_giảng,7,train
khách_sạn xây muối đầu_tiên thế_giới,1,train
đường nha_trang đi đà_lạt tê_liệt sạt_lở,10,train
cục nhà_trường bộ tổng_tham_mưu tập_huấn nâng cao chất_lượng dạy học tiếng nga,2,train
top 10 xe_hơi khách_hàng bán nhất,11,train
u23 việt_nam đón bằng xe_buýt mui trần,10,train
mazda3s 2015 giá 500 triệu hợp_lý,11,train
thanh_niên ở cà_mau nhận mạo_danh tuấn khỉ gọi hiệp_sĩ_hải,10,train
con đường tách đôi biển vài ngày năm ở hàn_quốc,1,train
angelina_jolie brad_pitt tranh_cãi ly_dị,3,train
tìm máy_ảnh ống_kính rời 6 đến 7 triệu đồng,0,train
giày sản_xuất bã kẹo_cao_su ở hà_lan,4,train
thị_trường vận_tải_biển dấu_hiệu khởi_sắc đột_biến,11,train
vụ lùm xùm liên_quan đến vk housing xuất_hiện tình_tiết lạ_lùng,6,train
giá tour tăng cao trở_lại,1,train
định_giá honda future_neo_fi 125 đi 71 000 km,11,train
sài_gòn thay áo hoa sẵn_sàng đón tết 2018,1,train
động_đất cực mạnh tấn_công indonesia,8,train
tỷ_phú đồng kỵ trong cơn khốn_khó phá_sản bỏ nghề,5,train
tứ đại quốc khuyển việt_nam muốn mua chờ năm,5,train
báo_chí new_zealand đánh_giá cao đức chinh,9,train
